Name,PlateBoundaryType,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,Point45,Point46,Point47,Point48,Point49,Point50,Point51,Point52,Point53,Point54,Point55,Point56,Point57,Point58,Point59,Point60,Point61,Point62,Point63,Point64,Point65,Point66,Point67,Point68,Point69,Point70,Point71,Point72,Point73,Point74,Point75,Point76,Point77,Point78,Point79,Point80,Point81,Point82,Point83,Point84,Point85,Point86,Point87,Point88,Point89,Point90,Point91,Point92,Point93,Point94,Point95,Point96,Point97,Point98,geometry
African:Antarctic,Divergent Boundary,"-52.3779983518425 , 26.7129993438447","-52.5470008851827 , 27.3220005032207","-52.6730003356969 , 27.3700008389676","-52.7709999087187 , 27.4790000918808","-52.9039993286061 , 28.1110000609041","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(26.7129993438447, 27.3220005032207, 27.3700008389676, 27.4790000918808, 28.1110000609041, -52.3779983518425, -52.5470008851827, -52.6730003356969, -52.7709999087187, -52.9039993286061, 0, 0, 0, 0, 0))"
African:Antarctic,Divergent Boundary,"-53.0979995731217 , 23.0750007633746","-53.0509986881389 , 22.5039997097189","-52.9090003964511 , 21.2499999999001","-52.8170013429376 , 19.9939994810912","-52.5530014037917 , 18.7119998928808","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(23.0750007633746, 22.5039997097189, 21.2499999999001, 19.9939994810912, 18.7119998928808, -53.0979995731217, -53.0509986881389, -52.9090003964511, -52.8170013429376, -52.5530014037917, 0, 0, 0, 0, 0))"
Pacific:Antarctic,Transform Boundary,"-52.896999359233 , -118.976997375828","-53.124000549086 , -117.661003113003","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-118.976997375828, -117.661003113003, -52.896999359233, -53.124000549086, 0, 0))"
African:Antarctic,Transform Boundary,"-53.2000007632246 , 23.0209999081193","-53.0979995731217 , 23.0750007633746","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(23.0209999081193, 23.0750007633746, -53.2000007632246, -53.0979995731217, 0, 0))"
African:Antarctic,Transform Boundary,"-51.9630012510069 , 12.8950004578049","-52.3750000004496 , 12.2989997864111","-52.7830009459369 , 11.7080001828622","-53.3320007323479 , 10.9750003810628","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(12.8950004578049, 12.2989997864111, 11.7080001828622, 10.9750003810628, -51.9630012510069, -52.3750000004496, -52.7830009459369, -53.3320007323479, 0, 0, 0, 0))"
African:Antarctic,Divergent Boundary,"-53.3320007323479 , 10.9750003810628","-53.0649986268851 , 10.5419998169381","-52.791999816838 , 9.99300003052701","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(10.9750003810628, 10.5419998169381, 9.99300003052701, -53.3320007323479, -53.0649986268851, -52.791999816838, 0, 0, 0))"
African:Antarctic,Transform Boundary,"-53.5820007327476 , 25.9869995114184","-53.4290008546057 , 26.1809997559341","-53.0649986268851 , 26.3379993436948","-52.619998932105 , 26.5130004881821","-52.3779983518425 , 26.7129993438447","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(25.9869995114184, 26.1809997559341, 26.3379993436948, 26.5130004881821, 26.7129993438447, -53.5820007327476, -53.4290008546057, -53.0649986268851, -52.619998932105, -52.3779983518425, 0, 0, 0, 0, 0))"
African:Antarctic,Divergent Boundary,"-53.2000007632246 , 23.0209999081193","-53.3089981077764 , 23.8859996799413","-53.4220008852326 , 24.6849994658527","-53.34500122033 , 24.87299919086","-53.444000244116 , 25.1800003053698","-53.4099998471152 , 25.6469993590333","-53.4799995426447 , 25.8610000609041","-53.5820007327476 , 25.9869995114184","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(23.0209999081193, 23.8859996799413, 24.6849994658527, 24.87299919086, 25.1800003053698, 25.6469993590333, 25.8610000609041, 25.9869995114184, -53.2000007632246, -53.3089981077764, -53.4220008852326, -53.34500122033, -53.444000244116, -53.4099998471152, -53.4799995426447, -53.5820007327476, 0, 0, 0, 0, 0, 0, 0, 0))"
Pacific:Australian,Transform Boundary,"-53.5979995730218 , 159.317993164353","-53.34500122033 , 159.511993407969","-53.1699981692801 , 159.731002807534","-52.9910011291987 , 159.904998778871","-52.8219985958585 , 160.091995239089","-52.6339988708511 , 160.341995239489","-52.4329986569624 , 160.535003662189","-52.291999816938 , 160.671005249293","-52.1660003664237 , 160.761993408169","-51.9239997861612 , 161.026000976264","-51.7509994506641 , 161.162002563368","-51.5419998166382 , 161.367996216153","-51.3989982601615 , 161.542007446287","-51.1920013425878 , 161.716003417624","-51.1180000308767 , 161.824996948151","-50.9620018004427 , 162.048995971687","-50.8170013424379 , 162.272994995223","-50.6679992673523 , 162.453002929941","-50.5489997862111 , 162.593994141017","-50.4430007930521 , 162.785003662189","-50.3689994813409 , 162.962997436583","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(159.317993164353, 159.511993407969, 159.731002807534, 159.904998778871, 160.091995239089, 160.341995239489, 160.535003662189, 160.671005249293, 160.761993408169, 161.026000976264, 161.162002563368, 161.367996216153, 161.542007446287, 161.716003417624, 161.824996948151, 162.048995971687, 162.272994995223, 162.453002929941, 162.593994141017, 162.785003662189, 162.962997436583, -53.5979995730218, -53.34500122033, -53.1699981692801, -52.9910011291987, -52.8219985958585, -52.6339988708511, -52.4329986569624, 
-52.291999816938, -52.1660003664237, -51.9239997861612, -51.7509994506641, -51.5419998166382, -51.3989982601615, -51.1920013425878, -51.1180000308767, -50.9620018004427, -50.8170013424379, -50.6679992673523, -50.5489997862111, -50.4430007930521, -50.3689994813409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0))"
Pacific:Australian,Transform Boundary,"-53.6189994811411 , 159.216003418123","-53.5979995730218 , 159.317993164353","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(159.216003418123, 159.317993164353, -53.6189994811411, -53.5979995730218, 0, 0))"
South America:Scotia,Transform Boundary,"-53.6489982601615 , -56.4570007323978","-53.5299987790204 , -55.5970001218581","-53.4059982300342 , -54.7410011292986","-53.2089996341258 , -53.3819999696229","-52.8730010988216 , -52.175998688089","-52.7099990840904 , -50.6710014345685","-52.6640014647957 , -49.162998199807","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-56.4570007323978, -55.5970001218581, -54.7410011292986, -53.3819999696229, -52.175998688089, -50.6710014345685, -49.162998199807, -53.6489982601615, -53.5299987790204, -53.4059982300342, -53.2089996341258, -52.8730010988216, -52.7099990840904, -52.6640014647957, 0, 0, 0, 0, 0, 0, 0))"
Pacific:Australian,Transform Boundary,"-53.8120002748927 , 159.141998290589","-53.6189994811411 , 159.216003418123","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(159.141998290589, 159.216003418123, -53.8120002748927, -53.6189994811411, 0, 0))"
Australian:Antarctic,Transform Boundary,"-53.884998321815 , 140.658996581727","-53.5040016170809 , 140.583999634176","-52.7499999997002 , 140.477996826093","-52.2739982602115 , 140.399993896401","-51.7980003356469 , 140.322998047322","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(140.658996581727, 140.583999634176, 140.477996826093, 140.399993896401, 140.322998047322, -53.884998321815, -53.5040016170809, -52.7499999997002, -52.2739982602115, -51.7980003356469, 0, 0, 0, 0, 0))"
Pacific:Antarctic,Divergent Boundary,"-53.395999908369 , -136.179992675621","-53.9070014956225 , -136.589996337561","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-136.179992675621, -136.589996337561, -53.395999908369, -53.9070014956225, 0, 0))"
Pacific:Antarctic,Transform Boundary,"-53.9070014956225 , -136.589996337561","-53.6879997250073 , -137.522003174107","-53.5680007931021 , -137.88999938996","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-136.589996337561, -137.522003174107, -137.88999938996, -53.9070014956225, -53.6879997250073, -53.5680007931021, 0, 0, 0))"
South America:Scotia,Transform Boundary,"-54.0180015566265 , -63.713001250907","-53.9169998172877 , -62.8209991457939","-53.8100013733646 , -61.9329986568625","-53.6739997862611 , -60.532001494973","-53.5979995730218 , -59.2459983822195","-53.6259994505142 , -57.7499999996003","-53.6489982601615 , -56.4570007323978","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-63.713001250907, -62.8209991457939, -61.9329986568625, -60.532001494973, -59.2459983822195, -57.7499999996003, -56.4570007323978, -54.0180015566265, -53.9169998172877, -53.8100013733646, -53.6739997862611, -53.5979995730218, -53.6259994505142, -53.6489982601615, 0, 0, 0, 0, 0, 0, 0))"
South America:Scotia,Transform Boundary,"-54.3180007934018 , -65.8710021973935","-54.1730003353971 , -64.7880020140817","-54.0180015566265 , -63.713001250907","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-65.8710021973935, -64.7880020140817, -63.713001250907, -54.3180007934018, -54.1730003353971, -54.0180015566265, 0, 0, 0))"
African:South American,Transform Boundary,"-54.0530014034919 , -1.38199996922316","-54.326999664303 , -2.37199997911569","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-1.38199996922316, -2.37199997911569, -54.0530014034919, -54.326999664303, 0, 0))"
African:South American,Divergent Boundary,"-54.326999664303 , -2.37199997911569","-53.5470008849828 , -2.92000007644231","-52.7639999393457 , -3.44700002643003","-51.9790000912811 , -3.9560000897323","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-2.37199997911569, -2.92000007644231, -3.44700002643003, -3.9560000897323, -54.326999664303, -53.5470008849828, -52.7639999393457, -51.9790000912811, 0, 0, 0, 0))"
African:Antarctic,Transform Boundary,"-52.791999816838 , 9.99300003052701","-53.233001708562 , 9.42899990042514","-53.667999267652 , 8.7989997862112","-54.0330009461367 , 8.28800010641982","-54.3959999081692 , 7.77199983632346","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(9.99300003052701, 9.42899990042514, 8.7989997862112, 8.28800010641982, 7.77199983632346, -52.791999816838, -53.233001708562, -53.667999267652, -54.0330009461367, -54.3959999081692, 0, 0, 0, 0, 0))"
African:Antarctic,Divergent Boundary,"-54.3959999081692 , 7.77199983632346","-54.1010017392388 , 7.23699998865862","-53.8139991764208 , 6.62500000034976","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(7.77199983632346, 7.23699998865862, 6.62500000034976, -54.3959999081692, -54.1010017392388, -53.8139991764208, 0, 0, 0))"
